40.7632462 -73.7580499 "Nassau County"
40.6113268 -74.1811225 "Richmond County"
40.7676018 -73.8853835 "Queens County"
40.7363231 -73.8563019 "Queens County"
40.6105116 -74.0976569 "Hudson County"
40.7699134 -73.8799832 "Queens County"
40.7541077 -73.7232034 "Nassau County"
40.7155546 -73.8261593 "Queens County"
40.682197 -74.0023824 
40.6801176 -73.7532369 "Nassau County"
40.7522009 -73.7261217 "Nassau County"
40.7353396 -73.916885 "Queens County"
40.7693188 -73.8665952 Bronx
40.6664668 -73.8044426 "Queens County"
40.8408394 -73.8725705 Bronx
40.688922 -73.9991472 
40.6686304 -73.738228 "Nassau County"
40.8449587 -73.9300652 "New York County"
40.8903208 -73.8653004 Bronx
40.8040684 -73.9311544 "New York County"
40.7651262 -73.9521205 "Queens County"
40.8751407 -73.8712197 Bronx
40.73361 -73.9238405 "Queens County"
40.8887562 -73.909672 "New York County"
40.6375461 -73.9537473 "Kings County"
40.6142704 -74.1566467 "Richmond County"
40.7713758 -73.8771311 "Queens County"
40.7097504 -73.8205668 "Queens County"
40.7197624 -73.9447576 "Queens County"
40.7238035 -73.8366933 "Queens County"
40.7085073 -73.8195304 "Queens County"
40.5530834 -74.191733 "Middlesex County"
40.6755098 -74.0007414 
40.7424211 -73.8265402 "Queens County"
40.7387357 -73.8142714 "Queens County"
40.692317 -73.8826776 "Kings County"
40.7014547 -73.9896203 
40.8764729 -73.8705687 Bronx
40.6655878 -73.8313156 "Queens County"
40.8708236 -73.8720893 Bronx
40.8407777 -73.8724548 Bronx
40.6037297 -74.1862851 "Richmond County"
40.7425847 -73.7297388 "Nassau County"
40.8608389 -73.8723742 Bronx
40.7278414 -73.8328323 "Queens County"
40.6916677 -73.7623859 "Queens County"
40.856404 -73.9387751 "New York County"
40.6673223 -73.7772667 "Queens County"
40.6740285 -73.7344598 "Nassau County"
40.7384947 -73.9027329 "Queens County"
40.8636341 -73.8716767 Bronx
40.6661904 -73.7917519 "Queens County"
40.6970204 -73.997584 
40.8289547 -73.8369916 Bronx
40.6082248 -74.1293966 "Richmond County"
40.6082248 -74.1293966 "Richmond County"
40.7601349 -73.956961 "Queens County"
40.7376915 -73.7685661 "Nassau County"
40.6781 -74.0023387 
40.7419379 -73.9726274 "Queens County"
40.7924385 -73.9342591 "New York County"
40.7157218 -73.8257329 "Queens County"
40.7887968 -73.9375408 "New York County"
40.6649593 -73.8222478 "Queens County"
40.6665231 -73.8135255 "Queens County"
40.7663513 -73.8909216 "Queens County"
40.7406926 -73.8441704 "Queens County"
40.7588806 -73.7360913 "Nassau County"
40.6182127 -73.897273 "Kings County"
40.7336872 -73.92395 "Queens County"
40.6815793 -73.7591336 "Queens County"
40.8665045 -73.8720477 Bronx
40.753791 -73.7442778 "Nassau County"
40.7760204 -73.7844014 "Nassau County"
40.8040684 -73.9311544 "New York County"
40.7198636 -73.9448493 "Queens County"
40.7555194 -73.9610985 "Queens County"
40.7014547 -73.9896203 
40.711037 -73.7280965 "Nassau County"
40.7329375 -73.8436235 "Queens County"
40.7666318 -73.8890253 "Queens County"
40.7329375 -73.8436235 "Queens County"
40.7035947 -73.8222463 "Queens County"
40.7967991 -73.9293693 "New York County"
40.7624116 -73.9544246 "Queens County"
40.6119792 -73.9127201 "Kings County"
40.772159 -73.9454007 "New York County"
40.6654611 -73.7424548 "Nassau County"
40.6107448 -74.0958285 "Hudson County"
40.74091 -73.7266443 "Nassau County"
40.7387306 -73.7241881 "Nassau County"
40.7821423 -73.8248379 "Nassau County"
40.676087 -73.8189848 "Queens County"
40.7531033 -73.7242085 "Nassau County"
40.7391709 -73.8158724 "Queens County"
40.6750521 -73.7332125 "Nassau County"
40.8327028 -73.9502198 "Bergen County"
40.7014547 -73.9896203 
40.7611455 -73.7554844 "Nassau County"
40.6884361 -73.8913068 "Kings County"
40.7014547 -73.9896203 
40.7363231 -73.8563019 "Queens County"
40.7203532 -73.9746535 
40.6884361 -73.8913068 "Kings County"
40.7313806 -73.9737158 "Queens County"
40.8793216 -73.8697937 Bronx
40.728233 -73.8331189 "Queens County"
40.7489684 -73.7581594 "Nassau County"
40.7511711 -73.7270627 "Nassau County"
40.7169595 -73.8265455 "Queens County"
40.5893623 -74.193454 "Richmond County"
40.7014547 -73.9896203 
40.6425396 -73.8765111 "Kings County"
40.7282816 -73.7603933 "Nassau County"
40.7270576 -73.8322788 "Queens County"
40.7169595 -73.8265455 "Queens County"
40.7295758 -73.8338215 "Queens County"
40.7340278 -73.8440681 "Queens County"
40.7319494 -73.8634231 "Queens County"
40.7167161 -73.8278116 "Queens County"
40.7850321 -73.9405708 "New York County"
40.7601349 -73.956961 "Queens County"
40.7473846 -73.7616966 "Nassau County"
40.7629417 -73.8606614 "Queens County"
40.7167161 -73.8278116 "Queens County"
40.7193431 -73.7883742 "Queens County"
40.6927264 -73.726718 "Nassau County"
40.7381972 -73.8491906 "Queens County"
40.6820407 -74.0023112 
40.830406 -73.8376444 Bronx
